x,15,20,25,30,35
-0.06,1.09344,1.24702,1.13137,1.19521,1.26153
-0.05,1.08589,1.24653,1.133,1.19617,1.26125
-0.04,1.07836,1.24614,1.13441,1.19714,1.261
-0.03433,1.0741,1.24595,1.13509,1.1977,1.26086
-0.03,1.07084,1.24582,1.13555,1.19812,1.26076
-0.02,1.06331,1.24554,1.13642,1.1991,1.26054
-0.01,1.05577,1.24528,1.13706,1.20008,1.26033
7.5287e-16,1.0482,1.24501,1.1376,1.20106,1.26012
0.01,1.04059,1.2447,1.13822,1.20204,1.25989
0.02,1.03292,1.24433,1.13908,1.20301,1.25965
0.03,1.0252,1.24388,1.14021,1.20399,1.25939
0.04,1.0174,1.2433,1.1416,1.20496,1.25911
0.05,1.00951,1.24258,1.14321,1.20593,1.25879
0.06,1.00153,1.24168,1.14501,1.20689,1.25844
0.07,0.99343,1.24057,1.14696,1.20784,1.25806
0.08,0.9852,1.2392,1.14903,1.20878,1.25764
0.09,0.97684,1.23755,1.15118,1.20972,1.25719
0.1,0.96832,1.23557,1.15341,1.21065,1.25669
0.11,0.95964,1.23326,1.1557,1.21156,1.25613
0.12,0.9508,1.23059,1.15806,1.21247,1.25549
0.13,0.94179,1.22756,1.16048,1.21336,1.25476
0.14,0.9326,1.22412,1.16296,1.21423,1.25394
0.15,0.92322,1.22025,1.1655,1.21508,1.25301
0.16,0.91366,1.2159,1.16812,1.21592,1.25197
0.17,0.90391,1.21101,1.17082,1.21673,1.2508
0.18,0.89396,1.20552,1.17363,1.21751,1.2495
0.19,0.88382,1.19928,1.17661,1.21827,1.24807
0.2,0.87347,1.19223,1.17982,1.21899,1.24649
0.21,0.86293,1.18439,1.18338,1.21969,1.24476
0.22,0.85219,1.17587,1.18743,1.22034,1.24288
0.23,0.84127,1.16682,1.19217,1.22096,1.24088
0.24,0.83018,1.15737,1.19775,1.22154,1.23877
0.25,0.81892,1.14762,1.20423,1.22208,1.23658
0.26,0.8075,1.13766,1.21139,1.22258,1.23432
0.27,0.79593,1.12755,1.21897,1.22304,1.23202
0.28,0.78422,1.11728,1.22662,1.22344,1.2297
0.29,0.77236,1.10688,1.23388,1.22379,1.22737
0.3,0.76036,1.09634,1.2401,1.22408,1.22506
0.31,0.74822,1.08568,1.24481,1.2243,1.2228
0.32,0.73595,1.07488,1.24774,1.22444,1.22062
0.33,0.72355,1.06396,1.24902,1.22451,1.21856
0.34,0.711,1.0529,1.24899,1.22452,1.21668
0.35,0.69831,1.04172,1.24779,1.2245,1.21506
0.36,0.68546,1.0304,1.24539,1.22447,1.21374
0.37,0.67246,1.01895,1.24156,1.22447,1.21276
0.38,0.65931,1.00737,1.23593,1.22451,1.21216
0.39,0.64603,0.99564,1.2285,1.22458,1.21197
0.4,0.63261,0.98377,1.2198,1.22465,1.21217
0.41,0.61907,0.97176,1.21058,1.22466,1.21272
0.42,0.60543,0.95959,1.20127,1.22459,1.21355
0.43,0.59169,0.94726,1.19186,1.22441,1.21455
0.44,0.57787,0.93479,1.18234,1.22411,1.21566
0.45,0.56397,0.92217,1.17269,1.22368,1.21686
0.46,0.55,0.90941,1.16291,1.22311,1.21814
0.47,0.53594,0.89653,1.15297,1.22238,1.21949
0.48,0.5218,0.88352,1.1428,1.2215,1.22089
0.49,0.50759,0.8704,1.13237,1.22046,1.22234
0.5,0.4933,0.85717,1.12165,1.21929,1.22383
0.51,0.47893,0.84383,1.11059,1.21799,1.22535
0.52,0.46448,0.83038,1.09916,1.21658,1.22689
0.53,0.44995,0.81683,1.08735,1.21506,1.22838
0.54,0.43535,0.80318,1.07522,1.21343,1.22976
0.55,0.42068,0.78943,1.06287,1.2117,1.23094
0.56,0.40593,0.77558,1.05039,1.20986,1.23186
0.57,0.39111,0.76162,1.03786,1.20792,1.23249
0.58,0.37622,0.74757,1.02536,1.20585,1.2328
0.59,0.36126,0.7334,1.01295,1.20365,1.23281
0.6,0.34622,0.71912,1.0007,1.2013,1.23255
0.61,0.33112,0.70472,0.98866,1.19874,1.23202
0.62,0.31595,0.69018,0.97672,1.19592,1.23123
0.63,0.30073,0.67548,0.96473,1.19276,1.23018
0.64,0.28545,0.66061,0.95257,1.18913,1.22886
0.65,0.27012,0.64556,0.94019,1.18486,1.22725
0.66,0.25475,0.63031,0.92758,1.17975,1.22534
0.67,0.23934,0.6149,0.91476,1.17359,1.22309
0.68,0.2239,0.59933,0.90172,1.16613,1.22049
0.69,0.20842,0.58366,0.88849,1.15725,1.21761
0.7,0.19291,0.56792,0.87508,1.14728,1.21456
0.71,0.17737,0.55215,0.86153,1.13664,1.21144
0.72,0.16181,0.5364,0.84783,1.12562,1.20837
0.73,0.14622,0.52068,0.83401,1.11438,1.20551
0.74,0.13062,0.50498,0.82008,1.10302,1.20303
0.75,0.115,0.48928,0.80607,1.09155,1.20113
0.76,0.09937,0.47359,0.79199,1.07998,1.19999
0.77,0.08372,0.45788,0.77785,1.06831,1.19958
0.78,0.06806,0.44216,0.76365,1.05654,1.19984
0.79,0.05239,0.42642,0.74941,1.04469,1.20065
0.8,0.03671,0.41064,0.73512,1.03273,1.2019
0.81,0.02103,0.39483,0.72079,1.02069,1.2034
0.82,0.00534,0.37898,0.70643,1.00857,1.20497
0.83,-0.01035,0.36306,0.69203,0.99635,1.20642
0.84,-0.02604,0.34709,0.6776,0.98405,1.2076
0.85,-0.04173,0.33103,0.66314,0.97167,1.20838
0.86,-0.05742,0.31487,0.64865,0.9592,1.20862
0.87,-0.0731,0.2986,0.63413,0.94665,1.20824
0.88,-0.08877,0.28222,0.61959,0.93402,1.20716
0.89,-0.10444,0.26574,0.60502,0.92131,1.20522
0.9,-0.1201,0.24917,0.59042,0.90852,1.20224
0.91,-0.13574,0.23254,0.57579,0.89566,1.19812
0.92,-0.15137,0.21586,0.56112,0.88273,1.19275
0.93,-0.16699,0.19917,0.54643,0.86974,1.18605
0.94,-0.18259,0.18249,0.53169,0.8567,1.17798
0.95,-0.19817,0.16587,0.51691,0.8436,1.16864
0.96,-0.21372,0.14934,0.50207,0.83046,1.15829
0.97,-0.22925,0.13294,0.48715,0.81727,1.14718
0.98,-0.24475,0.11668,0.47214,0.80404,1.13553
0.99,-0.26022,0.10055,0.45704,0.79076,1.12352
1,-0.27566,0.08454,0.44188,0.77745,1.1113
1.01,-0.29106,0.06862,0.42669,0.76411,1.09901
1.02,-0.30641,0.05279,0.41152,0.75072,1.08676
1.03,-0.32173,0.03703,0.39641,0.7373,1.07461
1.04,-0.33699,0.02132,0.38136,0.72385,1.06253
1.05,-0.3522,0.00565,0.36637,0.71037,1.05047
1.06,-0.36735,-0.00999,0.35143,0.69685,1.03842
1.07,-0.38243,-0.02562,0.33653,0.6833,1.02635
1.08,-0.39743,-0.04126,0.32166,0.66972,1.01425
1.09,-0.41236,-0.05691,0.30681,0.6561,1.0021
1.1,-0.42719,-0.07258,0.29197,0.64245,0.98989
1.11,-0.44192,-0.08831,0.27715,0.62877,0.97762
1.12,-0.45654,-0.10409,0.26235,0.61505,0.96528
1.13,-0.47102,-0.11994,0.24755,0.6013,0.95288
1.14,-0.48534,-0.13588,0.23276,0.5875,0.94041
1.15,-0.4995,-0.15192,0.21798,0.57367,0.92788
1.16,-0.51344,-0.16808,0.2032,0.55979,0.91529
1.17,-0.52713,-0.18438,0.18843,0.54587,0.90266
1.18,-0.54052,-0.20083,0.17367,0.53191,0.88999
1.19,-0.55354,-0.21744,0.15891,0.51791,0.87728
1.2,-0.56605,-0.23424,0.14415,0.50387,0.86455
1.21,-0.57788,-0.25125,0.12939,0.48981,0.85179
1.22,-0.5887,-0.26849,0.11464,0.47572,0.83901
1.23,-0.59776,-0.28598,0.09989,0.46161,0.82621
1.24,-0.60235,-0.30373,0.08515,0.44749,0.8134
1.25,-0.26782,-0.32179,0.0704,0.43336,0.80057
1.26,-0.21786,-0.34017,0.05566,0.41922,0.78773
1.27,-0.16392,-0.3589,0.04092,0.40507,0.77488
1.28,-0.10589,-0.37801,0.02617,0.39093,0.76203
1.29,-0.0437,-0.39755,0.01143,0.37679,0.74916
1.3,0.02277,-0.41753,-0.00331,0.36265,0.7363
1.31,0.09359,-0.43802,-0.01805,0.34852,0.72343
1.32,0.16887,-0.45904,-0.03279,0.33439,0.71056
1.33,0.2487,-0.48066,-0.04753,0.32027,0.69769
1.34,0.33317,-0.50293,-0.06227,0.30615,0.68482
1.35,0.42237,-0.52592,-0.07701,0.29203,0.67194
1.36,0.5164,-0.54969,-0.09175,0.27791,0.65906
1.37,0.61535,-0.57434,-0.1065,0.2638,0.64617
1.38,0.71931,-0.59995,-0.12124,0.24969,0.63327
1.39,0.82839,-0.62666,-0.13599,0.23558,0.62036
1.4,0.94266,-0.65458,-0.15074,0.22147,0.60742
1.41,1.06223,-0.68388,-0.16549,0.20736,0.59448
1.42,1.18719,-0.71477,-0.18025,0.19326,0.58151
1.43,1.31763,-0.74749,-0.19501,0.17915,0.56852
1.44,1.45365,-0.78234,-0.20977,0.16505,0.55551
1.45,1.59533,-0.81974,-0.22454,0.15094,0.54247
1.46,1.74278,-0.86022,-0.23931,0.13684,0.52941
1.47,1.89608,-0.90454,-0.25409,0.12274,0.51633
1.48,2.05534,-0.95381,-0.26887,0.10864,0.50322
1.49,2.22063,-1.00978,-0.28367,0.09454,0.49007
1.5,2.39206,-1.07552,-0.29847,0.08044,0.47691
1.51,2.56973,-1.1575,-0.31328,0.06634,0.46371
1.52,2.75371,-1.27568,-0.3281,0.05224,0.45048
1.53,2.94412,-2.44384,-0.34295,0.03814,0.43722
1.54,3.14103,-2.5396,-0.3578,0.02404,0.42393
1.55,3.34455,-2.63815,-0.37269,0.00995,0.41061
1.56,3.55476,-2.73954,-0.3876,-0.00415,0.39726
1.57,3.77176,-2.84384,-0.40257,-0.01825,0.38387
1.58,3.99565,-2.9511,-0.4176,-0.03235,0.37046
1.59,4.22652,-3.06138,-0.43277,-0.04645,0.35702
1.6,4.46446,-3.17475,-0.2085,-0.06055,0.34356
