x,15,20,25,30,35
0.95,-0.020305,0.016357,0.051487,0.084656,0.11588
0.96,-0.021862,0.014728,0.050005,0.083279,0.114841
0.97,-0.02341,0.013099,0.048523,0.081897,0.11375
0.98,-0.024949,0.01147,0.047041,0.080511,0.112618
0.99,-0.026479,0.009841,0.04556,0.079124,0.111456
1,-0.027999,0.008213,0.044079,0.077735,0.110286
1.01,-0.029509,0.006585,0.042598,0.076346,0.109168
1.02,-0.03101,0.004957,0.041119,0.074956,0.108104
1.03,-0.032501,0.003329,0.039641,0.073566,0.106994
1.04,-0.033982,0.001701,0.038164,0.072175,0.105838
1.05,-0.035453,7.3e-05,0.03669,0.070784,0.104653
1.06,-0.036914,-0.001555,0.035216,0.069393,0.103451
1.07,-0.038366,-0.003183,0.033745,0.068001,0.102238
1.08,-0.039807,-0.004811,0.032274,0.06661,0.101016
1.09,-0.041239,-0.006439,0.030805,0.065218,0.099788
1.1,-0.042661,-0.008067,0.029338,0.063826,0.098554
1.11,-0.044073,-0.009695,0.027871,0.062433,0.097317
1.12,-0.045476,-0.011324,0.026406,0.061041,0.096077
1.13,-0.04687,-0.012953,0.024941,0.059648,0.094835
1.14,-0.048254,-0.014582,0.023478,0.058255,0.09359
1.15,-0.04963,-0.016211,0.022015,0.056861,0.092343
1.16,-0.050996,-0.017841,0.020552,0.055468,0.091095
1.17,-0.052354,-0.019472,0.01909,0.054074,0.089846
1.18,-0.053704,-0.021103,0.017628,0.05268,0.088595
1.19,-0.055045,-0.022735,0.016165,0.051286,0.087343
1.2,-0.056377,-0.024367,0.014701,0.049892,0.08609
1.21,-0.057702,-0.026001,0.013235,0.048497,0.084836
1.22,-0.059019,-0.027635,0.011766,0.047102,0.08358
1.23,-0.060328,-0.029271,0.010293,0.045707,0.082324
1.24,-0.061629,-0.030908,0.008812,0.044312,0.081067
1.25,-0.062923,-0.032548,0.007322,0.042916,0.079809
1.26,-0.06421,-0.03419,0.005816,0.04152,0.07855
1.27,-0.06549,-0.035835,0.00429,0.040124,0.07729
1.28,-0.066762,-0.037484,0.00273,0.038727,0.076029
1.29,-0.068028,-0.039141,0.001115,0.03733,0.074767
1.3,-0.069288,-0.040809,-0.000557,0.035933,0.073504
1.31,-0.070541,-0.042506,-0.002204,0.034535,0.072241
1.32,-0.071787,-0.026592,-0.003789,0.033137,0.070976
1.33,-0.073027,-0.022161,-0.00533,0.031739,0.06971
1.34,-0.074262,-0.017139,-0.006845,0.030339,0.068443
1.35,-0.07549,-0.011502,-0.008343,0.028939,0.067175
1.36,-0.076713,-0.005231,-0.009828,0.027539,0.065906
1.37,-0.07793,0.001695,-0.011304,0.026137,0.064636
1.38,-0.079141,0.009299,-0.012773,0.024735,0.063364
1.39,-0.080347,0.017602,-0.014237,0.023332,0.06209
1.4,-0.081548,0.026623,-0.015697,0.021928,0.060815
1.41,-0.082743,0.036386,-0.017152,0.020523,0.059537
1.42,-0.083933,0.04691,-0.018605,0.019117,0.058258
1.43,-0.085119,0.058218,-0.020055,0.01771,0.056975
1.44,-0.0863,0.07033,-0.021502,0.016302,0.05569
1.45,-0.087475,0.083267,-0.022948,0.014892,0.054401
1.46,-0.088647,0.097051,-0.024391,0.013481,0.053108
1.47,-0.089813,0.111703,-0.025833,0.012069,0.051811
1.48,-0.090976,0.127244,-0.027273,0.010655,0.05051
1.49,-0.092134,0.143695,-0.028712,0.00924,0.049202
1.5,-0.093287,0.161078,-0.03015,0.007823,0.047889
1.51,-0.094437,0.179414,-0.031587,0.006404,0.04657
1.52,-0.095582,0.198724,-0.033023,0.004985,0.045244
1.53,-0.096723,0.219029,-0.034457,0.003564,0.043911
1.54,-0.097861,0.24035,-0.035891,0.002143,0.042572
1.55,-0.098995,0.262708,-0.037324,0.00072,0.041226
1.56,-0.100124,0.286126,-0.038757,-0.000702,0.039875
1.57,-0.101251,0.310623,-0.040188,-0.002124,0.038519
1.58,-0.102373,0.336221,-0.041619,-0.003546,0.03716
1.59,-0.103492,0.362942,-0.04305,-0.004967,0.035797
1.6,-0.104608,0.390807,-0.044479,-0.006386,0.034432
1.61,-0.10572,0.419836,-0.045909,-0.007805,0.033066
1.62,-0.106829,0.450051,-0.047337,-0.009222,0.031698
1.63,-0.107934,0.481473,-0.048766,-0.010637,0.03033
1.64,-0.109036,0.514124,-0.050193,-0.012051,0.02896
1.65,-0.110135,0.548024,-0.051621,-0.013463,0.02759
1.66,-0.111231,0.583195,-0.053048,-0.014874,0.02622
1.67,-0.112324,0.619658,-0.054474,-0.016284,0.024849
1.68,-0.113414,0.657434,-0.0559,-0.017693,0.023477
1.69,-0.114501,0.696545,-0.057326,-0.0191,0.022105
1.7,-0.115586,0.737011,-0.058751,-0.020506,0.020732
1.71,-0.116667,0.778853,-0.060176,-0.021911,0.019359
1.72,-0.117746,0.822094,-0.061601,-0.023315,0.017986
1.73,-0.118821,0.866754,-0.063026,-0.024718,0.016613
1.74,-0.119895,0.912855,-0.06445,-0.02612,0.015239
1.75,-0.120965,0.960417,-0.065874,-0.027521,0.013865
1.76,-0.122033,1.009461,-0.067297,-0.028922,0.012491
1.77,-0.123099,1.06001,-0.06872,-0.030322,0.011116
1.78,-0.124161,1.112084,-0.070144,-0.031721,0.009742
1.79,-0.125222,1.165705,-0.071566,-0.03312,0.008367
1.8,-0.12628,1.220893,-0.072989,-0.034518,0.006993
1.81,-0.127336,1.277669,-0.074411,-0.035915,0.005618
1.82,-0.128389,1.336056,-0.075833,-0.037312,0.004243
1.83,-0.12944,1.396074,-0.077255,-0.038709,0.002868
1.84,-0.130489,1.457745,-0.078677,-0.040105,0.001493
1.85,-0.131535,1.521089,-0.080099,-0.0415,0.000118
1.85055,-0.131593,1.524609,-0.080177,-0.041577,4.2e-05
